Date,STK1001,STK1002,STK1003,STK1004,STK1005,STK1006,STK1008,STK1009,STK1010,STK1011,STK1012,STK1013,STK1014,STK1015,STK1016,STK1017,STK1018,STK1019,STK1020,STK1021,STK1022,STK1023,STK1024,STK1026,STK1028,STK1029,STK1030,STK1031,STK1032,STK1033,STK1034,STK1035,STK1037,STK1038,STK1039,STK1040,STK1041,STK1042,STK1043,STK1044,STK1045,STK1047,STK1048,STK1050,STK1051,STK1053,STK1055,STK1057,STK1058,STK1060,STK1061,STK1062,STK1063,STK1064,STK1065,STK1066,STK1067,STK1068,STK1069,STK1070,STK1071,STK1072,STK1073,STK1074,STK1075,STK1076,STK1078,STK1079,STK1081,STK1082,STK1083,STK1084,STK1085,STK1087,STK1088,STK1089,STK1091,STK1092,STK1093,STK1094,STK1095,STK1096,STK1097,STK1098,STK1099
20-03-2026,"1,846.10","12,601.00",265.40,"4,270.20",890.50,"1,193.60","1,245.40",514.75,251.55,"2,616.30",412.85,142.87,"2,195.40",780.45,144.60,299.95,"1,440.50","23,535.00","1,333.70","2,082.70","1,927.10","12,934.00",402.40,540.75,"1,009.90","4,615.30","1,298.90","1,384.80","6,223.77","30,390.00","1,777.10",366.75,"1,186.50","6,100.00","1,050.20","1,017.60",380.95,297.60,190.90,"6,909.00",111.53,"1,896.90","3,066.10",279.95,"4,106.60","3,315.90","3,434.80",830.55,314.10,420.55,"3,770.80",468.15,874.25,"2,373.08","3,462.20","10,934.00","1,203.90",151.54,"1,169.60","1,710.30","7,364.50","1,058.00","1,414.40","4,149.10",681.60,615.55,938.60,"1,255.90",401.45,"1,256.40","1,341.30","4,298.80",177.63,"9,467.10","9,051.00","3,129.60","1,300.10",136.44,196.77,287.80,426.10,"5,618.50","2,390.60",111.59,"1,365.40"
23-03-2026,"1,795.90","12,355.00",265.45,"4,213.90",860.60,"1,166.80","1,222.70",487.65,241.65,"2,531.10",398.00,135.40,"2,121.30",744.15,138.11,290.45,"1,380.90","22,725.00","1,358.60","2,052.20","1,833.00","12,430.00",386.95,514.75,946.90,"4,518.00","1,253.30","1,384.00","5,971.24","29,135.00","1,758.40",356.55,"1,106.20","6,013.50","1,023.60","1,002.40",372.40,302.10,187.54,"6,681.50",105.55,"1,832.30","2,955.80",265.90,"3,853.10","3,115.60","3,342.40",812.60,305.25,395.35,"3,655.60",455.25,840.25,"2,237.81","3,412.50","10,362.00","1,170.60",147.85,"1,109.60","1,675.50","7,145.00","1,031.90","1,407.80","3,945.30",664.10,582.45,877.70,"1,256.80",382.20,"1,221.80","1,314.90","4,105.60",168.58,"9,118.76","8,776.00","2,988.30","1,275.20",129.56,187.17,271.30,405.50,"5,490.00","2,383.80",106.59,"1,303.60"
24-03-2026,"1,802.10","12,464.00",268.05,"4,256.60",886.40,"1,183.20","1,251.20",497.05,243.84,"2,549.40",398.75,137.67,"2,217.30",764.90,138.70,291.25,"1,418.90","23,325.00","1,373.30","2,085.00","1,817.90","12,554.00",384.75,521.00,967.30,"4,619.60","1,259.60","1,432.70","6,090.34","30,080.00","1,753.30",366.85,"1,120.60","6,026.00","1,053.10","1,006.90",375.55,299.00,188.74,"6,871.00",107.26,"1,836.00","3,031.30",270.50,"3,899.50","3,155.20","3,516.80",849.00,311.20,407.55,"3,756.50",442.10,854.65,"2,243.74","3,479.70","10,764.00","1,192.70",150.11,"1,133.70","1,704.40","7,413.00","1,030.80","1,411.80","4,150.80",667.30,604.05,903.60,"1,278.30",388.35,"1,219.40","1,332.20","4,211.50",173.82,"9,292.93","8,898.00","3,001.80","1,328.00",133.15,190.79,282.25,414.45,"5,513.50","2,398.80",111.13,"1,344.20"
25-03-2026,"1,834.90","12,711.00",270.20,"4,297.50",903.70,"1,204.10","1,259.70",517.70,250.60,"2,647.80",403.45,139.20,"2,270.20",782.30,140.52,295.70,"1,473.80","24,230.00","1,381.30","2,134.80","1,886.60","12,890.00",390.70,534.35,990.40,"4,738.60","1,300.70","1,408.50","6,140.25","30,390.00","1,795.40",371.10,"1,143.00","6,014.50","1,056.10","1,039.60",378.40,295.00,189.05,"6,992.50",110.07,"1,851.80","3,128.10",272.70,"4,039.30","3,320.20","3,649.30",882.75,317.95,421.80,"3,910.80",443.70,868.65,"2,319.28","3,543.20","11,204.00","1,222.10",153.65,"1,156.00","1,746.20","7,580.50","1,060.60","1,413.10","4,294.70",692.25,617.30,956.00,"1,279.10",401.45,"1,244.40","1,362.80","4,292.90",180.32,"9,508.91","9,048.50","3,101.30","1,311.60",136.53,196.65,284.55,413.45,"5,647.00","2,377.40",113.13,"1,375.90"
27-03-2026,"1,843.90","12,389.00",281.95,"4,265.60",896.70,"1,193.20","1,233.80",509.70,243.02,"2,628.20",396.00,137.19,"2,207.40",756.20,137.76,294.70,"1,416.30","23,705.00","1,364.40","2,074.40","1,823.00","12,418.00",385.70,523.00,956.00,"4,631.50","1,281.70","1,391.60","6,034.00","29,615.00","1,793.60",366.15,"1,131.40","5,997.50","1,048.50","1,008.70",375.65,295.50,191.60,"6,811.50",105.13,"1,837.60","3,041.30",260.30,"3,981.50","3,270.60","3,564.10",843.80,303.20,408.85,"3,903.20",445.05,866.70,"2,266.41","3,445.20","11,049.00","1,205.20",153.92,"1,130.30","1,694.70","7,549.00","1,019.50","1,348.10","4,099.50",667.95,590.90,903.80,"1,269.70",389.30,"1,242.30","1,314.90","4,200.70",175.48,"9,106.81","8,901.00","3,048.90","1,253.80",130.45,193.22,282.70,404.75,"5,500.00","2,389.80",109.38,"1,337.80"
30-03-2026,"1,782.40","12,306.00",284.65,"4,220.20",871.20,"1,174.80","1,205.90",502.15,245.04,"2,557.70",379.50,137.71,"2,165.20",731.55,135.40,287.70,"1,354.70","23,020.00","1,341.60","2,055.20","1,758.80","12,076.00",378.75,504.10,934.90,"4,500.10","1,254.90","1,384.00","5,872.40","28,745.00","1,757.20",353.40,"1,113.10","5,947.00","1,014.80",984.80,370.65,296.10,187.64,"6,586.00",100.56,"1,777.30","2,954.70",247.60,"3,951.40","3,160.10","3,504.10",801.55,296.20,401.25,"3,956.80",450.45,884.45,"2,197.21","3,363.80","10,745.00","1,161.30",150.43,"1,122.50","1,631.80","7,419.00",979.40,"1,343.90","3,943.50",655.05,570.95,872.10,"1,250.60",384.10,"1,224.20","1,285.00","4,013.80",164.20,"8,704.72","8,781.50","2,935.00","1,218.80",123.45,191.86,281.00,400.65,"5,423.00","2,358.90",105.08,"1,312.60"
01-04-2026,"1,781.90","12,509.00",288.05,"4,111.30",863.20,"1,180.80","1,212.70",524.45,253.42,"2,592.80",397.70,140.67,"2,225.80",742.25,135.72,291.70,"1,373.60","23,265.00","1,354.40","2,064.70","1,842.50","12,807.00",380.20,509.75,956.60,"4,609.10","1,209.60","1,404.50","5,992.49","30,635.00","1,728.50",356.05,"1,137.40","5,906.50","1,023.80",997.55,364.65,292.80,191.18,"6,825.50",104.00,"1,790.50","3,031.50",252.03,"4,065.50","3,256.00","3,607.50",817.30,302.95,420.35,"4,271.10",449.40,904.60,"2,351.01","3,425.80","10,714.00","1,193.10",157.11,"1,140.40","1,647.00","7,305.50","1,017.80","1,369.20","4,180.80",680.30,585.20,900.55,"1,275.70",401.80,"1,195.90","1,307.00","4,107.00",171.64,"8,864.96","8,895.50","3,017.00","1,249.30",127.30,194.60,281.25,418.70,"5,474.00","2,408.20",107.62,"1,385.40"
02-04-2026,"1,789.70","12,631.00",287.20,"3,987.20",864.25,"1,191.30","1,215.80",515.75,257.33,"2,564.10",402.25,141.73,"2,169.00",750.90,134.13,292.85,"1,356.30","23,125.00","1,402.20","2,065.30","1,834.20","13,109.00",385.00,522.25,941.60,"4,646.50","1,217.30","1,441.50","6,070.57","32,135.00","1,693.60",358.00,"1,137.90","5,856.50","1,042.00",994.80,359.65,289.95,194.91,"6,649.50",104.48,"1,774.00","3,011.70",249.56,"4,097.20","3,178.80","3,613.10",826.85,303.30,418.45,"4,362.40",449.35,916.25,"2,367.08","3,391.40","10,620.00","1,197.90",159.97,"1,141.30","1,640.70","7,317.50","1,018.40","1,350.50","4,193.50",680.05,582.75,891.60,"1,300.80",403.70,"1,192.40","1,273.60","4,303.90",171.99,"8,950.06","8,758.50","3,026.60","1,221.20",127.04,194.14,278.15,421.60,"5,442.00","2,450.70",106.81,"1,377.60"
06-04-2026,"1,792.80","12,688.00",281.85,"4,011.60",866.30,"1,216.00","1,231.40",526.05,258.21,"2,614.40",405.90,143.14,"2,184.30",771.00,134.05,294.85,"1,393.20","23,695.00","1,403.30","2,084.80","1,902.20","13,303.00",383.85,529.20,991.35,"4,698.30","1,217.80","1,449.50","6,121.47","33,460.00","1,694.60",360.55,"1,134.00","5,821.00","1,055.20","1,001.95",366.10,295.15,197.29,"6,596.00",106.50,"1,836.80","3,021.60",259.76,"4,246.10","3,289.80","3,727.70",850.85,307.40,430.05,"4,551.30",459.55,927.45,"2,555.75","3,487.80","10,955.00","1,245.30",163.26,"1,133.60","1,672.30","7,373.00","1,032.75","1,304.70","4,312.50",687.30,595.40,928.00,"1,306.20",401.00,"1,200.90","1,291.20","4,307.40",174.12,"9,087.90","8,942.50","3,048.00","1,236.30",130.51,196.10,278.70,427.15,"5,535.00","2,473.90",108.26,"1,387.10"
07-04-2026,"1,830.30","12,798.00",286.65,"4,051.30",873.50,"1,222.80","1,245.50",538.75,266.91,"2,621.00",407.40,145.38,"2,186.20",772.00,134.44,298.45,"1,415.00","23,350.00","1,441.60","2,110.60","1,882.10","13,406.00",387.70,534.10,986.25,"4,638.90","1,196.10","1,473.40","6,196.09","33,445.00","1,718.00",362.95,"1,168.20","5,850.00","1,062.00","1,029.15",368.85,295.40,204.72,"6,605.50",104.58,"1,841.40","3,006.60",258.10,"4,230.60","3,241.40","3,723.30",855.10,308.70,420.45,"4,466.00",463.00,954.50,"2,548.68","3,470.60","10,936.00","1,250.10",163.36,"1,151.90","1,684.40","7,326.50","1,030.40","1,304.60","4,268.80",693.90,600.40,930.65,"1,339.40",400.85,"1,202.40","1,295.10","4,442.50",171.88,"9,193.40","9,049.50","3,075.50","1,238.10",129.51,198.13,277.45,427.80,"5,542.00","2,539.80",108.44,"1,381.00"
08-04-2026,"1,861.60","13,602.00",285.50,"4,029.20",891.55,"1,213.70","1,309.20",559.35,269.96,"2,756.20",417.65,153.30,"2,282.40",816.10,143.35,302.45,"1,554.30","24,360.00","1,461.00","2,145.60","2,043.80","13,662.00",394.95,572.85,"1,073.30","4,796.30","1,191.40","1,451.40","6,488.65","35,935.00","1,714.60",380.15,"1,213.10","5,882.00","1,068.50","1,075.15",374.15,294.85,203.42,"7,131.00",111.14,"1,907.60","3,210.10",275.98,"4,492.50","3,503.30","4,005.90",915.05,334.75,446.75,"4,368.80",449.25,951.80,"2,603.35","3,701.40","11,603.00","1,333.00",169.31,"1,194.30","1,784.60","7,401.50","1,061.45","1,347.80","4,615.50",726.30,636.35,"1,023.20","1,346.20",421.90,"1,215.90","1,355.00","4,523.00",185.66,"9,922.94","9,366.00","3,226.10","1,248.80",139.19,204.18,298.10,433.10,"5,594.50","2,559.20",118.11,"1,453.30"
09-04-2026,"1,859.40","13,589.00",288.60,"4,094.50",902.25,"1,228.70","1,281.30",558.50,275.80,"2,740.50",428.05,152.22,"2,269.60",797.70,141.67,303.00,"1,533.10","23,990.00","1,464.90","2,133.20","2,040.50","13,928.00",394.70,562.95,"1,078.75","4,907.40","1,211.90","1,461.60","6,537.08","36,770.00","1,717.10",371.90,"1,199.60","5,952.50","1,078.00","1,063.35",378.65,298.10,202.87,"7,147.50",109.59,"1,904.00","3,166.80",274.24,"4,439.80","3,475.20","3,896.20",903.25,333.25,434.05,"4,415.60",454.10,985.65,"2,567.15","3,727.10","11,448.00","1,318.50",172.33,"1,209.70","1,767.70","7,481.50","1,040.95","1,330.00","4,449.10",720.60,629.10,996.30,"1,331.60",422.90,"1,224.40","1,347.40","4,572.00",184.69,"9,865.71","9,517.00","3,222.50","1,249.70",137.91,205.20,297.35,439.75,"5,475.00","2,589.00",116.90,"1,447.40"
10-04-2026,"1,870.00","13,709.00",286.50,"4,155.20",915.40,"1,249.30","1,321.90",564.60,278.85,"2,742.60",434.90,154.08,"2,360.70",810.30,142.96,304.25,"1,581.20","24,340.00","1,451.20","2,155.30","2,086.80","14,073.00",399.35,569.60,"1,157.90","5,138.70","1,232.20","1,440.20","6,779.72","37,330.00","1,654.90",374.55,"1,219.20","6,116.50","1,093.70","1,078.10",380.15,302.75,204.88,"7,424.00",111.80,"1,923.20","3,259.80",276.19,"4,505.00","3,573.90","3,959.90",924.55,342.60,445.20,"4,400.60",434.10,992.10,"2,611.01","3,839.90","11,589.00","1,350.80",175.81,"1,214.80","1,809.20","7,511.50","1,066.70","1,350.20","4,554.20",731.10,641.50,"1,027.55","1,292.50",431.60,"1,229.50","1,357.10","4,503.70",189.03,"9,950.31","9,813.50","3,388.50","1,268.20",140.15,206.61,299.35,442.45,"5,557.50","2,524.30",122.16,"1,475.30"
13-04-2026,"1,870.90","13,076.00",287.55,"4,181.00",922.40,"1,226.10","1,351.10",562.55,281.62,"2,713.00",433.55,153.71,"2,352.40",794.70,141.08,298.65,"1,507.20","24,300.00","1,429.40","2,127.20","2,129.00","14,525.00",409.55,568.40,"1,175.30","4,991.40","1,235.90","1,435.40","6,749.08","36,615.00","1,652.20",371.90,"1,218.50","6,070.00","1,090.30","1,059.90",386.25,300.35,202.97,"7,050.00",110.73,"1,914.40","3,220.20",275.72,"4,439.30","3,562.30","3,954.30",898.95,345.50,441.00,"4,448.00",435.10,978.25,"2,583.61","3,738.10","11,502.00","1,353.60",181.35,"1,204.20","1,788.30","7,516.50","1,063.55","1,315.10","4,427.20",716.10,634.95,"1,004.10","1,276.80",430.60,"1,211.10","1,326.50","4,466.60",184.68,"9,811.47","9,816.00","3,343.50","1,231.50",138.77,206.39,292.95,441.55,"5,589.00","2,472.60",119.11,"1,465.30"
15-04-2026,"1,855.70","13,289.00",287.60,"4,159.30",936.05,"1,256.60","1,348.10",580.50,286.67,"2,741.40",444.75,156.12,"2,423.10",809.90,145.22,302.05,"1,550.60","24,965.00","1,451.30","2,157.60","2,144.40","14,886.00",421.85,587.45,"1,171.15","5,003.40","1,217.80","1,483.80","6,793.07","37,080.00","1,696.60",382.40,"1,221.30","6,177.50","1,094.20","1,085.50",392.60,312.45,209.75,"7,128.00",113.08,"1,971.00","3,256.50",279.07,"4,522.20","3,598.00","4,076.30",913.15,357.90,454.00,"4,473.30",435.80,"1,011.45","2,652.15","3,783.30","11,785.00","1,355.50",183.43,"1,218.60","1,825.80","7,642.00","1,071.50","1,344.10","4,638.00",748.00,646.40,"1,020.95","1,305.30",445.55,"1,227.00","1,329.50","4,628.70",188.71,"10,011.02","9,865.00","3,576.10","1,252.40",141.71,208.72,310.45,447.65,"5,654.50","2,554.90",123.55,"1,511.80"
16-04-2026,"1,840.60","13,335.00",282.75,"4,155.90",939.10,"1,257.40","1,345.50",592.50,292.96,"2,717.30",458.90,158.92,"2,440.30",795.45,144.19,303.40,"1,569.90","25,110.00","1,450.20","2,139.10","2,203.70","14,990.00",426.60,589.70,"1,222.60","5,038.20","1,221.40","1,491.00","6,803.44","37,440.00","1,693.10",379.15,"1,228.30","6,293.50","1,102.60","1,081.15",390.80,312.25,210.26,"7,131.00",113.56,"1,974.70","3,222.30",279.39,"4,461.40","3,578.00","4,119.80",905.90,356.30,458.05,"4,428.30",432.75,"1,039.90","2,722.21","3,757.20","11,826.00","1,349.60",193.19,"1,214.90","1,829.90","7,553.00","1,067.15","1,343.30","4,608.70",755.90,652.75,"1,022.75","1,319.20",460.40,"1,230.50","1,331.00","4,730.00",188.49,"10,156.83","9,825.00","3,563.80","1,254.50",141.03,210.69,307.95,455.65,"5,586.00","2,576.90",122.82,"1,549.80"
17-04-2026,"1,846.90","13,453.00",284.05,"4,179.50",943.95,"1,285.60","1,346.80",592.30,294.70,"2,720.50",464.85,157.82,"2,464.00",799.90,145.88,306.80,"1,579.00","25,290.00","1,442.30","2,240.80","2,218.30","15,089.00",427.60,601.75,"1,259.80","5,140.90","1,235.70","1,511.40","6,947.75","37,505.00","1,675.50",383.60,"1,270.00","6,229.00","1,113.20","1,109.40",393.60,318.10,204.32,"7,189.50",114.48,"1,970.90","3,200.20",280.44,"4,525.90","3,571.30","4,096.10",908.25,360.10,459.00,"4,628.50",438.75,"1,039.00","2,738.48","3,735.80","11,886.00","1,359.10",198.50,"1,240.30","1,838.90","7,699.00","1,080.25","1,365.00","4,638.40",774.80,659.30,"1,036.95","1,318.70",473.90,"1,240.80","1,393.40","4,753.60",188.91,"10,306.62","9,773.50","3,707.90","1,302.90",142.37,212.12,312.10,462.75,"5,735.50","2,581.50",125.03,"1,573.40"
20-04-2026,"1,846.10","13,450.00",283.35,"4,191.20",936.50,"1,286.40","1,356.20",590.30,288.52,"2,760.10",472.85,157.70,"2,516.80",795.45,146.87,305.00,"1,569.30","25,490.00","1,428.30","2,231.50","2,229.60","14,907.00",433.60,596.40,"1,259.40","5,200.30","1,232.60","1,504.40","7,074.75","37,790.00","1,668.60",379.20,"1,287.70","6,280.00","1,120.40","1,104.80",398.00,319.70,202.48,"7,243.00",113.74,"1,982.50","3,221.60",281.01,"4,513.00","3,531.20","4,051.00",917.75,355.70,454.90,"4,605.20",441.75,"1,015.25","2,828.55","3,761.90","11,917.00","1,354.70",200.83,"1,274.50","1,830.60","7,657.00","1,107.85","1,363.30","4,678.20",795.70,659.50,"1,045.15","1,312.60",466.55,"1,229.50","1,390.50","4,715.80",189.29,"10,338.97","9,803.00","3,709.00","1,307.70",142.74,211.72,316.05,457.55,"5,700.00","2,579.60",123.19,"1,578.40"
21-04-2026,"1,855.00","13,461.00",283.10,"4,135.70",928.60,"1,379.90","1,388.40",588.50,286.95,"2,777.70",471.10,160.77,"2,543.60",811.75,147.31,309.65,"1,589.20","25,540.00","1,441.20","2,310.70","2,226.00","14,949.00",436.05,607.55,"1,265.30","5,116.40","1,220.60","1,500.80","7,170.62","38,100.00","1,665.20",382.15,"1,288.80","6,286.00","1,142.00","1,125.05",396.20,319.35,205.01,"7,240.50",114.11,"1,911.60","3,247.30",284.05,"4,479.70","3,610.20","4,075.40",938.85,355.90,456.25,"4,589.40",443.15,"1,021.65","2,927.01","3,752.70","12,039.00","1,377.70",202.98,"1,279.60","1,851.40","7,744.00","1,111.85","1,353.30","4,693.10",805.25,666.15,"1,045.30","1,313.20",485.10,"1,232.50","1,407.80","4,757.90",191.38,"10,280.25","9,793.00","3,721.70","1,363.00",144.26,212.01,318.05,451.50,"5,837.50","2,610.50",124.70,"1,594.10"
22-04-2026,"1,829.00","13,337.00",283.65,"4,084.60",929.90,"1,395.80","1,367.60",604.75,283.28,"2,776.60",470.30,166.12,"2,562.90",799.90,147.36,305.50,"1,565.60","25,735.00","1,285.30","2,368.80","2,260.80","15,272.00",436.05,610.65,"1,368.10","5,211.80","1,217.00","1,462.60","7,498.76","37,885.00","1,669.80",376.85,"1,278.60","6,285.50","1,178.60","1,139.55",405.40,319.75,204.00,"7,230.00",114.67,"1,884.80","3,149.70",282.77,"4,454.60","3,586.90","4,021.10",934.75,361.85,460.90,"4,594.80",444.15,"1,039.90","2,956.35","3,660.70","12,193.00","1,379.60",215.65,"1,263.40","1,842.90","7,662.00","1,103.30","1,362.10","4,640.90",824.35,659.70,"1,044.55","1,268.60",494.95,"1,236.30","1,419.00","4,604.30",194.05,"10,327.03","9,602.00","3,844.30","1,392.80",145.23,213.03,314.40,448.70,"5,729.50","2,538.50",131.76,"1,588.60"
23-04-2026,"1,841.20","13,160.00",286.25,"4,147.20",946.35,"1,410.50","1,348.00",592.10,275.28,"2,735.00",469.80,164.96,"2,521.40",784.35,145.48,305.30,"1,543.40","25,470.00","1,277.60","2,366.40","2,300.00","15,747.00",430.30,592.80,"1,361.25","5,176.90","1,331.00","1,421.50","7,487.40","37,380.00","1,680.10",370.40,"1,254.50","6,378.50","1,184.40","1,142.95",402.25,319.15,202.76,"7,092.50",112.71,"1,828.10","3,047.70",276.34,"4,456.50","3,561.40","4,054.10",918.35,351.95,450.40,"4,521.20",450.65,"1,041.35","2,834.28","3,513.00","12,167.00","1,369.60",214.18,"1,257.00","1,792.60","7,781.00","1,094.25","1,343.40","4,556.00",837.80,639.45,"1,009.30","1,240.60",484.25,"1,305.90","1,402.10","4,531.50",179.71,"10,327.52","9,550.50","3,864.40","1,382.30",140.87,210.91,309.80,449.95,"5,671.50","2,521.80",127.22,"1,602.90"
24-04-2026,"1,814.50","13,048.00",284.80,"4,117.20",927.40,"1,421.30","1,326.20",588.50,269.79,"2,739.30",469.35,165.61,"2,485.10",784.85,143.47,301.60,"1,568.20","24,950.00","1,203.20","2,327.30","2,287.60","15,056.00",435.00,587.05,"1,411.95","5,232.00","1,317.10","1,358.50","7,243.27","36,690.00","1,620.40",370.85,"1,256.00","6,361.50","1,174.00","1,089.90",401.85,316.40,199.36,"7,111.50",113.09,"1,768.90","3,038.40",274.13,"4,410.00","3,493.50","4,014.30",921.55,350.50,451.20,"4,443.50",456.00,"1,048.35","2,864.88","3,488.20","11,998.00","1,365.90",212.90,"1,255.70","1,770.70","7,732.50","1,101.10","1,327.80","4,523.10",823.15,635.35,"1,011.30","1,154.60",490.45,"1,295.00","1,394.30","4,282.30",177.00,"10,211.08","9,576.00","3,808.90","1,391.90",140.85,210.07,308.10,444.45,"5,730.50","2,396.90",125.70,"1,585.10"
27-04-2026,"1,820.10","13,222.00",285.90,"4,219.80",939.65,"1,417.30","1,314.10",628.00,277.86,"2,778.20",474.90,165.74,"2,485.20",789.80,146.26,303.85,"1,560.70","25,125.00","1,228.20","2,328.30","2,321.80","15,259.00",453.20,592.45,"1,435.80","5,233.20","1,334.50","1,396.10","7,344.08","37,225.00","1,733.50",376.80,"1,278.20","6,477.00","1,160.50","1,089.25",410.20,320.90,205.05,"7,174.00",113.88,"1,815.40","3,102.40",273.99,"4,441.80","3,493.80","4,053.60",921.80,354.35,460.50,"4,507.10",452.50,"1,061.80","2,840.55","3,552.60","12,010.00","1,324.20",218.05,"1,282.70","1,772.20","7,825.00","1,111.85","1,365.80","4,561.20",820.30,647.85,974.65,"1,170.30",518.85,"1,317.20","1,399.30","4,346.00",176.10,"10,284.73","9,662.00","3,856.00","1,391.60",140.52,213.27,312.65,435.60,"5,717.50","2,447.60",127.93,"1,628.50"
28-04-2026,"1,843.80","12,892.00",301.30,"4,182.90",911.30,"1,440.00","1,292.00",616.10,276.66,"2,783.00",481.40,165.68,"2,462.60",782.55,145.39,304.45,"1,536.40","24,890.00","1,196.00","2,289.50","2,412.40","15,304.00",461.80,587.90,"1,435.45","5,258.00","1,354.60","1,408.10","7,203.24","37,320.00","1,747.30",377.95,"1,265.50","6,432.50","1,147.70","1,092.00",406.85,319.00,201.58,"7,071.50",111.39,"1,808.30","3,088.10",267.83,"4,417.00","3,496.00","4,037.70",923.65,350.80,458.80,"4,544.40",467.00,"1,074.30","2,835.95","3,495.90","11,817.00","1,289.00",223.35,"1,281.60","1,779.00","7,753.00","1,091.30","1,388.90","4,442.40",831.20,652.45,953.25,"1,152.10",518.55,"1,306.50","1,392.60","4,380.60",170.48,"10,198.14","9,495.50","3,827.30","1,374.40",137.10,215.05,307.75,435.75,"5,662.00","2,444.70",125.22,"1,637.60"
29-04-2026,"1,888.10","13,257.00",301.40,"4,231.50",910.85,"1,465.60","1,281.00",613.05,289.50,"2,803.20",464.75,165.66,"2,447.30",779.00,144.19,316.25,"1,553.30","24,555.00","1,200.20","2,314.40","2,425.90","15,377.00",451.50,594.45,"1,418.15","5,288.00","1,329.80","1,459.80","7,180.01","36,345.00","1,778.70",382.00,"1,228.10","6,534.00","1,168.00","1,090.05",401.30,320.35,200.68,"7,189.50",111.18,"1,816.20","3,152.30",268.25,"4,439.80","3,461.10","4,096.10",930.00,352.70,454.60,"4,593.40",479.90,"1,067.20","2,818.88","3,553.90","11,833.00","1,296.40",219.28,"1,279.70","1,764.20","7,709.00","1,086.90","1,425.40","4,345.20",825.60,644.65,956.85,"1,167.50",523.10,"1,317.60","1,389.00","4,323.10",167.31,"10,256.86","9,543.50","3,776.80","1,363.40",137.06,215.88,303.90,437.55,"5,709.00","2,474.70",123.24,"1,661.10"
30-04-2026,"1,886.80","13,314.00",299.55,"4,185.10",891.90,"1,458.60","1,263.40",595.95,271.55,"2,794.50",448.40,163.23,"2,444.50",771.70,142.25,314.90,"1,562.90","24,195.00","1,199.10","2,250.90","2,408.40","15,439.00",444.55,587.00,"1,342.25","5,266.40","1,322.90","1,473.50","7,145.92","35,995.00","1,808.30",383.30,"1,223.10","6,502.50","1,144.60","1,067.10",399.15,318.35,200.65,"7,109.00",109.36,"1,819.00","3,097.50",263.46,"4,385.20","3,424.20","4,014.00",937.00,341.55,444.20,"4,585.90",481.45,"1,038.00","2,763.08","3,492.90","11,586.00","1,268.30",221.85,"1,264.50","1,747.20","7,636.50","1,068.45","1,430.80","4,295.30",813.35,635.85,937.35,"1,181.80",513.70,"1,309.60","1,375.70","4,269.60",165.94,"10,218.54","9,994.00","3,808.20","1,325.60",134.65,211.36,300.45,431.30,"5,726.00","2,473.90",121.21,"1,657.30"
04-05-2026,"1,827.10","13,580.00",292.90,"4,251.80",902.35,"1,457.10","1,270.80",605.55,294.65,"2,856.00",448.25,164.48,"2,448.10",779.40,142.26,311.10,"1,639.50","24,740.00","1,200.50","2,309.30","2,485.70","15,459.00",441.40,607.20,"1,398.40","5,289.00","1,287.20","1,471.60","7,152.34","35,850.00","1,823.50",371.65,"1,261.40","6,619.50","1,160.40","1,072.50",400.05,319.05,200.75,"7,329.00",108.68,"1,820.10","3,106.50",265.10,"4,363.00","3,487.70","4,100.80",950.20,343.05,445.30,"4,376.50",479.95,"1,042.70","2,772.35","3,495.50","11,758.00","1,275.10",227.30,"1,266.60","1,770.40","7,737.50","1,068.40","1,463.10","4,262.40",802.30,643.70,960.45,"1,168.40",506.75,"1,335.00","1,364.60","4,202.70",163.77,"10,327.03","10,132.00","3,834.10","1,321.70",134.80,212.24,301.70,433.55,"5,792.50","2,431.30",120.21,"1,742.60"
