S.No,STK1001,STK1002,STK1003,STK1004,STK1005,STK1006,STK1008,STK1009,STK1010,STK1011,STK1012,STK1013,STK1014,STK1015,STK1016,STK1017,STK1018,STK1019,STK1020,STK1021,STK1022,STK1023,STK1024,STK1026,STK1028,STK1029,STK1030,STK1031,STK1032,STK1033,STK1034,STK1035,STK1037,STK1038,STK1039,STK1040,STK1041,STK1042,STK1043,STK1044,STK1045,STK1047,STK1048,STK1050,STK1051,STK1053,STK1055,STK1057,STK1058,STK1060,STK1061,STK1062,STK1063,STK1064,STK1065,STK1066,STK1067,STK1068,STK1069,STK1070,STK1071,STK1072,STK1073,STK1074,STK1075,STK1076,STK1078,STK1079,STK1081,STK1082,STK1083,STK1084,STK1085,STK1087,STK1088,STK1089,STK1091,STK1092,STK1093,STK1094,STK1095,STK1096,STK1097,STK1098,STK1099
1064,-0.00486914,0.02771727,-0.00769231,-0.01038589,0.00166228,-0.00558584,0.00900007,0.00676356,0.00722939,0.01592192,0.00932994,-0.00966209,0.02440804,0.01480464,0.01236875,0.00327486,0.01507361,0.01332745,0.00899581,0.01524283,0.04688753,0.00747477,0.03685159,0.03216839,0.00448364,-0.01043320,0.00626543,0.00267339,0.00283046,0.01851955,0.02230644,0.02297682,-0.02908699,0.01647347,0.01184527,-0.00299850,0.01370717,0.00110132,0.00503262,0.04521444,0.00700280,0.01435725,0.03375887,0.01154529,0.01542675,0.01310641,0.01353748,0.01501600,0.01702389,0.01629410,-0.00605455,0.03917629,-0.00871560,0.01572000,0.00997391,0.00578069,0.00893419,0.04998936,-0.00629356,0.02104866,0.02181575,0.01374435,0.02341412,0.02220054,-0.00842052,0.02777778,0.03284721,0.01958808,-0.01331521,-0.01333926,0.01580902,-0.01805505,0.00000000,0.01649199,-0.00494524,-0.00165705,0.00932685,0.02102102,-0.00920677,0.01987434,-0.00157878,0.01685733,0.02020072,0.04079395,0.02760829
1065,0.00407747,0.00321099,-0.00086133,-0.03265075,-0.02558429,-0.00083503,-0.01928248,-0.01272156,-0.02153186,-0.02686694,-0.00126050,0.00121920,0.00194728,-0.01364274,-0.00518361,0.00268814,-0.00978419,-0.00772550,0.00259275,-0.03230283,-0.00570781,-0.00530908,-0.02221364,-0.02603565,-0.01520596,-0.02754985,-0.02952341,-0.00472309,0.00821086,-0.00930832,-0.02044275,-0.01879774,-0.00536292,-0.00807013,-0.00542650,-0.00119048,-0.01382913,-0.00792079,-0.00278190,-0.00754290,-0.01529903,-0.00637805,0.01059276,-0.02151010,-0.00329234,-0.01586171,-0.01175270,-0.00383155,-0.02053341,-0.00834769,-0.00034737,-0.02295795,-0.04831097,0.00062214,-0.01914312,-0.01495655,-0.02644051,0.04983793,-0.01470989,-0.02409422,-0.01464613,-0.03040868,-0.00837499,-0.01152983,-0.00617602,-0.01351351,-0.03723335,-0.02060168,-0.01519951,-0.03159581,0.00833210,0.00332877,-0.00976801,-0.00926308,-0.01616541,-0.01687075,0.00120530,-0.01995798,-0.01889183,-0.01081217,-0.00494311,0.00125004,-0.00443690,-0.02330537,0.02780717
1066,0.00081218,0.00099311,-0.02500000,-0.00191777,-0.03164916,-0.00071752,0.00608574,-0.06515130,-0.03294844,-0.01348400,-0.02482120,-0.03867186,-0.01068133,0.00748744,-0.04912518,-0.02240497,0.00238262,-0.00795390,-0.01107025,-0.01231809,0.00479482,-0.04017376,-0.02271829,-0.04134843,-0.01604258,-0.05821627,-0.01843659,-0.02763108,-0.02827264,-0.02349806,-0.02681661,0.00063667,-0.02166031,-0.01834168,-0.02801618,-0.04504109,-0.02711125,-0.01153249,-0.01552911,-0.01419343,-0.01412429,-0.04044845,-0.01808505,-0.00269179,-0.02340112,-0.02682416,-0.02183728,-0.01480153,-0.03121770,0.00574559,-0.00984152,-0.06777146,-0.03627346,-0.03820143,0.00580855,-0.02210080,0.00012811,0.04998070,-0.01064418,-0.01223292,-0.02859547,-0.01168598,-0.02312597,-0.02672094,-0.03055412,-0.02573682,-0.01028881,-0.01535842,0.05279401,-0.01432265,-0.00743897,-0.04668375,-0.01602959,0.00809362,0.01110501,-0.03333764,-0.03198808,-0.02229368,-0.04477320,-0.06024403,-0.02324680,-0.02027288,-0.01781290,-0.03832282,-0.01670194
1067,0.02292554,-0.00070775,-0.01591512,0.00100648,0.02432947,0.01326294,0.00206062,0.00030974,0.02362602,0.01434729,0.02631579,-0.00506871,-0.00158117,0.00461287,0.01017646,0.01449544,0.06823266,0.02033950,0.00408314,0.02265857,0.04863845,-0.00606954,0.00606428,0.04065934,0.07517489,0.02447570,0.00950078,0.00397513,-0.00578572,0.02552885,0.02005556,0.00801111,-0.00199544,0.02482937,0.03695995,0.04289562,0.00576553,0.03926408,-0.00018891,0.02125937,0.02005731,0.00329897,0.03998894,0.03913630,0.03842862,0.01714890,0.02570368,0.03355221,0.02293286,0.02338249,0.01379976,0.01565402,-0.00413724,0.03426400,0.04951105,0.00987862,-0.00730114,0.04999081,0.00768478,0.01108407,-0.01112050,0.02172815,0.02992574,0.00284198,0.06383547,-0.00703025,0.05530731,0.01274742,-0.02201349,0.02649111,0.01181307,-0.00802092,0.00877193,0.02521008,0.05678872,0.00552684,0.03085396,0.03288752,0.01085754,0.00852042,0.01912184,0.02330168,-0.00053547,0.05789548,0.05811180
1068,-0.00502446,-0.01496822,-0.01257862,-0.00930513,-0.01216197,-0.01046658,-0.02262023,-0.01486298,0.00255082,-0.01036088,-0.00210172,-0.00891400,0.00726249,0.00036430,-0.01317389,-0.00559948,-0.02545812,-0.02279214,0.00118793,-0.00151282,-0.02555004,-0.02393223,-0.00602773,-0.00805174,-0.03567937,0.00508110,-0.01865425,-0.01113333,-0.00153268,-0.00931349,-0.01301672,-0.00068859,0.02799200,0.00243384,-0.02852625,-0.00226757,-0.00859873,-0.00993092,-0.01946150,0.00232137,-0.00561798,-0.01886103,-0.01414668,0.00519481,-0.02191743,-0.03591362,-0.01347098,-0.07270856,-0.01069223,-0.00155783,-0.01645546,-0.02037618,-0.00233053,-0.04285653,0.00748349,-0.01677878,-0.01174194,0.04743567,-0.00083195,-0.03938941,-0.02186395,-0.01632047,0.00097274,-0.04218800,-0.01129802,0.01158550,-0.01382588,-0.01783681,-0.03198850,-0.00066435,-0.01046459,-0.00003114,-0.01490683,-0.01892466,0.00348141,-0.00598013,-0.00585971,-0.01634473,0.01061933,-0.01703098,-0.01596902,-0.01021437,0.00420154,-0.03447085,-0.02440902
1069,-0.00684385,0.01280751,-0.00030331,0.02786389,0.02520278,0.01123306,0.01418488,0.01068678,-0.00242323,0.00688154,0.00084246,0.01381265,0.03155621,-0.00087427,0.02041686,0.01398043,-0.00590961,0.01164427,-0.00282949,0.04510282,0.01904373,0.00842615,0.00363857,0.01037924,0.03113708,0.00359712,0.01106192,0.00796829,0.00633201,-0.00038230,0.01644410,0.01386736,0.01009540,0.00750452,0.01634110,0.01388889,0.02601992,0.02747492,0.00693708,0.00922631,-0.00141243,0.03970397,-0.00426175,-0.00344531,0.00836560,0.01940430,0.02516323,0.00201814,0.01348074,-0.00312053,0.01177816,0.01466667,-0.00751574,0.00061224,-0.00764637,0.01046049,0.01814858,-0.04996658,0.01179573,0.01250809,0.00329431,0.02061337,0.01493693,0.03757048,0.00050787,0.04772004,0.00048193,0.01919114,0.02233599,0.00352851,0.01934642,0.01434518,-0.00126103,0.02802642,-0.01824280,0.00840482,-0.00254262,0.00647389,0.01134996,0.00777626,0.00060853,0.00588632,0.00648660,0.00294476,-0.00022540
1070,-0.01117281,-0.02159568,-0.02639563,0.01050232,-0.00508618,-0.00528552,-0.00515291,0.00108848,-0.00801700,-0.01144927,-0.00883838,0.00855509,-0.00323306,0.00966206,-0.03039691,-0.00593636,-0.00189151,0.00189003,-0.01212814,-0.00312244,-0.01957072,-0.00989779,-0.02376636,-0.02054524,-0.00255663,-0.00179211,0.00237740,-0.00967514,-0.00061969,0.00767669,0.00830619,0.01421573,-0.00962773,-0.01296937,0.01490790,-0.02565380,-0.02191609,-0.03331919,-0.02631327,-0.01850781,-0.00707214,-0.01016251,-0.00086683,-0.02420052,-0.02188445,-0.01069246,-0.01448306,-0.00830156,0.00355455,-0.02908569,-0.01995254,-0.03889619,-0.01217765,0.00216185,-0.03889337,0.00200999,-0.06565786,-0.01372032,-0.00267453,-0.00670803,-0.01840078,-0.02206897,-0.01049699,-0.00026902,0.00456853,0.03846154,0.05276756,-0.00950967,0.02260323,0.00000000,-0.01393441,-0.00961922,-0.03787879,-0.06326786,-0.02734456,-0.00361907,-0.00023174,-0.01522298,0.00808978,-0.01827535,-0.03283919,-0.02342238,-0.01049021,0.00990815,-0.03460715
1071,0.00317997,-0.01076084,-0.02555313,-0.00776378,-0.00553820,0.00601463,-0.00309431,0.00450450,-0.00122437,-0.00753413,-0.00764331,-0.01005273,-0.01149141,0.01379457,0.00515950,0.01387001,0.01049069,0.01190903,-0.01144311,-0.00194640,0.00321613,0.05724583,0.02537652,-0.01156380,0.00535938,0.00053375,-0.00194823,-0.02208102,-0.02155922,-0.00214262,-0.00565337,-0.00915817,-0.01333210,0.00094331,0.00078907,-0.01348415,0.00832266,0.01668496,-0.02712264,-0.02959682,-0.00142450,-0.02211669,-0.00081336,-0.00132861,-0.02914734,0.00847223,-0.00879393,-0.00684223,-0.01085463,0.01598603,0.00991316,0.02625103,0.00362582,-0.00667536,-0.00885699,0.00735266,-0.00171562,0.00000000,0.00660111,0.00310506,-0.03358515,-0.01067902,-0.00351222,0.00470911,-0.02678120,0.02027290,0.02345992,-0.01693726,0.01965750,-0.00468814,0.00016507,-0.02529422,0.01312336,0.03016762,-0.02844847,-0.01067647,-0.01941241,0.00043545,0.01900004,0.01061776,-0.00167765,-0.00242433,-0.00121238,-0.03379379,0.00017515
1072,-0.02556148,-0.03102263,0.03773585,-0.03589973,-0.03141511,-0.01913175,-0.02260459,-0.02319468,-0.03101642,-0.03411628,-0.02567394,0.00000000,-0.03098438,-0.03398155,-0.00631738,-0.01292025,-0.04601474,-0.03952315,-0.02057365,-0.02642908,-0.03663176,0.02689323,-0.01428571,-0.05210175,-0.00754159,-0.01673133,-0.03189942,-0.01494477,-0.01798818,-0.02035884,-0.02436647,0.00070448,-0.02345876,-0.03669908,-0.02559437,-0.02111809,0.00730159,0.02612827,-0.00656566,-0.02714985,-0.01997147,-0.00296009,-0.02740544,-0.04079823,-0.04047684,-0.01633102,-0.02709220,-0.04322269,-0.02160098,-0.02657676,-0.02917143,-0.00159872,-0.04696532,-0.00569572,-0.03320237,-0.02351400,-0.02770331,-0.04993758,-0.02787076,-0.04245376,-0.06770428,-0.02311609,-0.03121803,-0.03487158,-0.06282451,-0.01623997,-0.06612477,-0.00353666,-0.01344067,-0.01950645,-0.04127303,0.00455832,-0.03238342,-0.01154842,-0.03492528,-0.02084908,-0.02411063,-0.02981502,-0.02613496,-0.00818666,-0.02918275,0.03489438,-0.01768575,-0.01880368,-0.05107699
1073,-0.00477575,0.00131794,0.01602465,-0.00326864,0.00442282,-0.02675844,0.00628236,-0.01535539,0.02530365,-0.00946217,-0.00570927,0.02411888,-0.00783656,-0.00224938,-0.00119189,0.00885457,0.00442323,-0.00416179,0.02593424,-0.00227946,0.00070987,0.00048374,0.01041029,-0.02411022,0.00659289,0.00355117,-0.00715118,0.04168041,0.10258385,-0.00130593,-0.02525253,0.01239018,0.00557317,0.00498371,-0.03354911,0.00860300,-0.00157580,-0.01620370,0.01911540,-0.01999436,-0.00291121,0.00538108,0.00329204,-0.02126676,-0.01220551,-0.03160793,0.00226445,-0.00477937,0.00661143,-0.00475414,0.01982080,-0.00800641,-0.00010831,-0.00074181,0.00565737,-0.02549084,-0.00685803,0.04430261,-0.00534045,-0.01279111,-0.01599681,0.00072970,-0.01958309,-0.01101707,-0.02963989,-0.02796660,0.01101053,0.03230113,0.00853207,-0.00955564,-0.00959532,0.00570898,-0.01472557,-0.03405269,0.00772112,0.04644933,-0.00999152,0.00829969,0.01815515,-0.00674095,0.01600319,-0.03203415,0.00967022,-0.00421709,-0.00178396
1074,-0.01210098,-0.01733343,0.01273885,-0.01214854,-0.00719213,-0.03455514,-0.01310373,-0.01993569,-0.11056235,-0.02570166,-0.00397527,-0.00712764,-0.01959988,-0.02612799,0.00437587,0.01755412,-0.10967426,-0.04444241,-0.02038151,-0.00803101,-0.00341400,-0.00508520,-0.00929293,-0.03191176,0.00530045,-0.00860078,-0.00836319,0.02168837,0.01490255,-0.02111305,0.00586460,-0.01240543,-0.03717152,-0.04579917,-0.01468410,-0.00780789,0.00378788,0.01989305,-0.03202634,-0.02921658,-0.01167883,-0.02260878,-0.00578388,-0.00850260,-0.02354111,-0.00197816,-0.00928159,-0.04899793,-0.04163728,-0.00259315,-0.07038896,0.00834006,-0.03866984,-0.05410984,-0.00316932,-0.02446623,-0.04121877,0.04997304,-0.02451431,-0.03527415,-0.03082981,0.00822917,-0.00766777,-0.02051181,-0.02769055,-0.00519481,0.01915544,-0.02668517,-0.02155906,-0.01439266,-0.02834804,-0.03613699,-0.02989130,-0.01266559,-0.00685320,-0.03754702,-0.00006117,-0.02402670,-0.00042827,-0.01024931,-0.02873593,0.00939884,-0.02299767,-0.04734307,0.00006163
1075,0.00175994,0.01113439,-0.01317760,-0.02023879,-0.00694855,-0.02889597,-0.01237400,0.01394357,-0.02844095,-0.00884645,-0.00665188,-0.02559258,-0.00364691,0.00170763,-0.01782169,-0.01387612,-0.00227683,0.00353096,0.02466203,-0.01514520,-0.02226722,0.00000000,-0.06199021,-0.00592435,-0.04013847,-0.01968075,-0.00632211,-0.02293240,0.02284622,-0.01705183,0.00237745,-0.00439362,-0.01349742,0.01566307,-0.00875874,0.00165322,0.00000000,0.02831376,-0.00401979,-0.00768270,-0.01033973,0.00500401,0.00162220,-0.01619819,-0.01156763,-0.00759797,-0.00388302,0.00610803,-0.01125932,0.00369458,-0.03979597,-0.02321238,0.00078873,-0.03741002,-0.02161990,0.00393536,-0.01440451,-0.03578154,-0.01745365,0.01050915,-0.01593792,-0.01663395,-0.03905525,-0.01607128,-0.03963594,-0.04298052,-0.02263896,0.01782416,-0.01552637,0.00379781,-0.01656602,-0.03137383,0.00000000,-0.00270903,0.01971569,-0.00791963,-0.02043063,-0.08206063,-0.02449949,-0.01091520,-0.01161485,-0.01685410,0.00364156,-0.04363771,-0.02316983
1076,0.01145467,0.02114044,-0.06251897,-0.00694979,-0.01712074,0.00098459,0.00133737,-0.02620935,-0.05654678,-0.00621879,-0.01428571,-0.04612404,0.02698611,0.01606241,-0.01612975,-0.01216949,0.00401322,0.01007137,-0.00329894,0.03011834,-0.04011101,-0.02726526,-0.03413043,-0.02750611,-0.08171041,-0.00758534,0.00209944,-0.01494668,-0.03259314,-0.00671794,-0.02659815,0.01677511,-0.06579477,0.01542152,-0.01641939,0.01841949,-0.02232704,-0.00611870,-0.01138363,0.03039287,-0.00597015,0.01559491,-0.00776276,-0.02179177,-0.02100128,-0.02496567,-0.00507379,-0.01797265,-0.03020170,-0.02331288,-0.02992643,-0.07101885,-0.04751182,-0.03958874,0.00121862,0.02278861,-0.00595148,-0.04989347,-0.04872116,-0.01115436,-0.02109469,-0.00147090,-0.01733308,-0.01391720,-0.02415164,-0.03294858,0.00289542,-0.01104849,0.02162587,-0.01294895,0.00172772,-0.02624244,0.00980392,-0.00065912,0.00680911,0.02360755,0.00774322,-0.00819469,-0.06975444,0.00014148,-0.01152916,-0.00169124,-0.00184320,0.02830581,-0.02964926
1077,0.00444661,-0.01589297,0.02686954,-0.01017777,0.00484702,-0.00049635,0.00407704,-0.01827546,-0.01347073,-0.00437715,-0.02128623,0.01175212,-0.01059504,0.00562986,-0.01270445,-0.01578424,-0.02100478,-0.03778919,-0.01086199,-0.00775086,0.00464565,-0.02823623,0.01958136,0.02529855,-0.07514451,-0.00254777,-0.00765202,-0.01436851,0.01768622,-0.00939995,-0.00818008,0.00712239,0.02229162,-0.00059353,-0.00227943,0.01225204,-0.01865552,-0.01826390,-0.01203810,-0.01092919,-0.00600601,0.00564266,-0.00146339,0.00247525,-0.01059723,-0.01472283,-0.02310395,-0.02048596,-0.00918940,0.00237298,-0.02203546,-0.00117612,-0.00106383,-0.01344143,0.00641026,-0.00412318,0.01909814,-0.04578583,0.00565628,-0.02203212,-0.00196642,0.00284091,-0.01024394,-0.00856266,0.06704261,-0.02343750,-0.03477399,-0.01690277,-0.02994994,0.01236301,-0.01774656,-0.01878975,-0.03051318,0.02139566,0.00551064,0.02979535,0.00446152,0.01251878,0.00068675,-0.01796577,-0.01749680,0.00409666,-0.00777900,-0.04437099,-0.01196203
1078,-0.02414055,-0.01930656,-0.01324086,-0.01899800,0.00512511,-0.01770790,-0.02576309,-0.03147741,-0.03574746,-0.03224021,-0.01527071,-0.00232292,-0.00448643,-0.03377574,0.01369856,-0.01075719,-0.02457770,-0.03228510,-0.00141392,-0.01141669,-0.03496442,-0.01391671,-0.03289183,-0.01241379,-0.04745209,-0.02140485,-0.00104273,-0.00951448,-0.01610131,-0.01983314,-0.00561535,-0.02710020,-0.02854735,-0.01406679,-0.00813063,-0.01216779,-0.02622091,-0.01379599,0.00402628,-0.00188352,-0.13595166,-0.02442165,-0.02457584,-0.05135802,-0.03128103,-0.03768191,-0.02842501,-0.03678319,-0.04083466,0.04038435,-0.02073540,-0.01648513,-0.03952195,-0.03351183,-0.02886398,-0.02440775,-0.03376218,-0.04994125,-0.03721396,-0.03594202,-0.02685038,-0.02916798,-0.02037316,-0.02838168,-0.02671756,-0.03177778,-0.04933036,-0.01175700,0.01415087,-0.01797142,-0.02271093,-0.02112568,-0.03433476,-0.04933078,-0.00770860,-0.01790800,-0.02319556,-0.04673591,-0.04117698,-0.02059925,-0.00319729,-0.01319079,-0.00098182,-0.01289820,-0.06132386
1079,-0.02197335,-0.02091361,-0.01884984,0.03122504,0.02234553,0.01127928,-0.02651624,-0.00559147,-0.06793958,-0.00723492,-0.01033835,-0.01663365,0.00791131,-0.00897895,-0.00655156,0.02253874,0.03750821,-0.00274225,-0.00684348,0.02585562,0.00437613,0.00077308,0.01711938,-0.01024209,0.00162319,0.04437252,0.01141753,-0.00820416,0.02558819,-0.00227747,0.03823529,0.01059117,-0.01637389,0.01126754,-0.00060971,0.03364668,-0.02961966,0.00169563,-0.01086957,0.02012874,0.02447552,-0.01475580,0.02802658,-0.01093181,0.02106368,0.00765145,0.00547128,-0.01388243,0.08595199,-0.03868291,-0.01218487,0.00987728,-0.04398177,0.02092288,0.05379826,0.00179453,-0.02108828,0.04988662,-0.03897247,-0.01886279,-0.00922965,-0.03890630,0.01133617,-0.00395402,0.00392157,0.00252467,-0.00295844,-0.00291622,0.02518240,0.01504209,0.00319146,-0.01207657,0.07111111,0.01681659,0.01592748,0.01080886,0.03896678,0.00285344,-0.01852018,-0.00882483,0.00206141,0.01916471,0.00183357,0.02134148,-0.01037432
1080,0.00478330,0.02050845,-0.00032563,-0.00052273,0.01246883,-0.01122359,0.00834133,-0.00808294,-0.01963069,-0.01549048,0.00379867,0.01962169,-0.02092037,0.01064785,0.00659477,-0.01740162,0.00577486,-0.02590255,-0.00722327,0.01055104,0.02519290,0.00425761,0.01705566,0.02649733,0.02707021,-0.00779766,-0.00914813,-0.01147275,-0.01693877,0.00846267,0.00351275,0.01871260,0.01929225,-0.01471584,-0.00284707,0.00018816,0.02844259,-0.00465510,-0.00138696,0.07617208,0.00853242,-0.00028710,0.01557055,0.05105263,0.00855763,0.01733071,0.00547410,0.02350542,0.00259692,0.02478418,0.10230298,0.01778305,0.00760309,0.00692831,0.02970141,-0.02965360,0.00471735,0.04987237,0.00308102,0.00372374,0.03916512,0.02327673,0.00024730,0.01834072,0.00600962,0.02815934,0.02727016,-0.01017017,0.01223586,-0.00128397,-0.00334632,-0.00386795,0.02213001,-0.00659918,0.02024931,-0.00028254,-0.01416327,0.02302121,0.00592525,-0.00252263,0.03702896,0.00195211,-0.01115699,0.02942531,0.00934977
1081,0.01997980,0.03935096,0.06286645,0.01427603,0.01144596,0.00644620,0.03953148,0.04092117,0.11788217,0.02007230,0.03547777,0.02322450,0.01670056,0.00681930,0.01883652,0.04171584,0.03775366,0.00249990,0.03671435,0.01251547,0.03748989,0.01817466,0.06421006,0.02062013,0.03711276,0.01571788,0.00401193,0.00769522,0.01889597,0.03175733,0.00694444,0.01514190,0.04650660,0.02021052,-0.00169952,0.02790494,0.01517707,0.01466837,0.03985043,0.03390057,0.01353638,0.02464940,0.00824708,0.02303455,0.03164107,0.04425711,0.03966556,0.03399228,0.04637986,0.00217391,0.02692988,0.07483984,0.09579230,0.03507686,0.03465953,0.01579131,0.02504108,0.04993454,0.06566495,0.02503704,0.03428494,0.02703297,0.04200316,0.01586486,0.00537634,0.02983745,0.01668883,0.01970989,0.00497983,0.00492822,0.02596173,0.04567989,-0.00135318,0.00886417,0.00727963,0.00500032,0.02811691,0.02528445,0.07720888,0.01889319,0.02600908,0.02555633,0.02215114,0.04846677,0.04526316
1082,-0.01541617,0.00448041,0.00030647,0.00719988,-0.00472712,0.00123749,-0.00373239,-0.00953029,-0.00373779,0.00401647,-0.00319781,-0.00356710,0.01642623,-0.00007599,-0.05104439,0.00793383,0.00462331,0.02112472,-0.00849572,0.02066816,-0.00171637,0.01442426,-0.01430645,-0.02738701,-0.00745693,-0.00669576,0.00046107,-0.02182440,-0.00669036,0.04088326,0.00829829,0.00353203,-0.00310045,0.01472109,0.02730678,0.01317716,-0.01328904,-0.04504505,-0.01109627,-0.00395315,-0.00834725,0.00326981,0.00274484,-0.02643172,-0.00441106,-0.00222839,-0.01969952,-0.00378600,-0.02121879,-0.02087852,0.00192781,0.00541859,0.01797386,0.00878575,0.00598980,0.02062953,0.00687075,0.04987531,-0.01682636,-0.01618473,-0.02049487,-0.01990156,0.00363754,0.00925127,0.04901961,-0.01924324,-0.00996618,-0.00609174,-0.00603632,0.02036247,-0.00304204,-0.01584595,-0.00542005,-0.00985680,0.01290443,0.01683001,0.00467794,-0.02811344,-0.00710861,-0.03080742,0.00150291,0.00756935,-0.00081120,0.00118588,0.02020812
1083,-0.03145874,-0.02141002,-0.01960784,-0.01693244,-0.02489925,-0.01525674,-0.02410405,-0.01907216,-0.05081320,-0.01986755,-0.01054079,0.00065115,-0.01716074,-0.02043533,-0.00677633,0.03317096,-0.03651452,-0.01266371,-0.05988638,-0.01171773,-0.03042040,-0.00088329,-0.03891460,-0.01338667,-0.02202073,-0.00988665,0.00605510,-0.05434922,-0.00173319,-0.05587100,-0.01618195,-0.03432965,-0.04468173,-0.03835849,-0.04374917,-0.04190751,-0.00336700,0.00175516,-0.06254545,-0.01687685,-0.01683502,-0.01606295,-0.03366911,-0.03167421,-0.02529133,-0.02187013,-0.01561208,-0.01860641,-0.03974464,0.00803102,-0.01342776,-0.02344382,-0.04379729,-0.04460620,-0.00161717,-0.02585121,-0.01402684,0.00916186,-0.04888678,-0.02729164,-0.02763052,-0.02292576,-0.02304646,-0.02045508,-0.02718777,-0.02954145,-0.01749112,-0.05436655,-0.03811642,-0.01995612,-0.02085116,-0.05271713,-0.03269755,-0.01873687,-0.02443817,-0.02367829,-0.04990449,-0.05125603,-0.04922686,-0.01581802,-0.02402341,-0.01835403,-0.05417828,-0.04972501,-0.03553567
1084,0.02024472,0.02458623,0.01187500,0.02792887,0.05343173,0.04770337,0.02788643,0.02872657,0.03574381,0.02095624,0.00833719,0.01658528,0.02069316,0.02633920,-0.00255862,0.01578071,0.01143215,-0.00968431,0.01926893,0.02711357,0.04955666,-0.03017959,0.02101116,0.03399875,0.02028698,0.01739876,0.08134726,0.02034556,0.00619766,0.05834855,0.03510061,0.02565325,0.03917526,0.02514765,0.02537086,-0.04675716,0.01081081,0.00328515,0.01872991,0.02161856,0.02568493,0.01391189,0.02407796,0.03271028,0.01188475,-0.00064622,0.04014988,0.01096899,0.04853877,-0.00274725,0.00430170,0.02621413,0.02901679,0.04852168,0.00802533,0.00922998,0.03521993,0.04993275,0.05148284,0.01191008,0.00996751,0.03329609,0.05831000,0.00150448,0.00262009,0.01317583,0.01622624,0.01961952,0.03976821,0.04307036,0.01019900,0.01293886,0.01549296,0.02339796,0.02413108,0.03386209,0.00376979,0.03985023,0.04317605,0.01882749,0.03274713,0.03547366,0.00951884,0.03280784,0.04742085
1085,-0.00298008,0.04097356,-0.04200124,-0.01806958,0.01583298,0.00784604,0.00211402,0.01907032,-0.02783142,-0.02079484,-0.00137804,-0.01983388,0.02065950,-0.01283170,0.00641296,-0.01964303,0.00859333,-0.00270440,-0.01025421,0.02315181,-0.02203146,-0.04068136,-0.01479100,-0.00180995,-0.04835674,0.00594825,0.00608364,0.01061102,0.00345105,-0.00090299,0.00698957,0.01374956,-0.17387218,-0.09452239,-0.01338561,-0.00771361,0.00367647,-0.01942807,0.01392515,0.01237167,0.02170284,0.00480702,0.04215534,-0.02312720,0.00666807,0.00142260,0.02114775,0.00422906,0.00825348,0.00123967,-0.01550793,-0.00887335,-0.03717082,-0.01991811,0.01658024,-0.03464874,0.00334274,0.04995997,-0.13238789,0.00089160,0.01334515,-0.00324394,-0.00668714,0.03665425,0.02322880,0.03721973,0.03708942,0.00910559,-0.02202372,-0.00853434,0.02304328,0.02563373,0.01248266,0.00002031,-0.00043561,-0.00282430,-0.01877817,-0.01929012,-0.12613190,-0.00210337,-0.01510932,0.01066589,0.00873063,0.01487682,-0.01823985
